contract_id,feature_id,requirement_id,module,capability,current_route,target_route,backend_endpoint,http_method,domain_command,permission,record_scope,field_scope,request_contract,response_contract,query_parameters,mutation_parameters,lifecycle_rules,validation_behavior,concurrency_behavior,audit_behavior,approval_behavior,offline_behavior,mobile_behavior,cross_module_behavior,existing_e2e_evidence,target_screen,target_component,migration_status,notes
FC-0494,TBD,TBD,Platform / Shared,TBD,/api/public/sales/quotes/[token],/api/public/sales/quotes/[token],/api/public/sales/quotes/[token],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/public/sales/quotes/[token]/route.ts; kind=API_ROUTE
FC-0495,TBD,TBD,Quality,TBD,/api/quality/dashboard,/api/quality/dashboard,/api/quality/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/quality/dashboard/route.ts; kind=API_ROUTE
FC-0496,TBD,TBD,Quality,TBD,/api/quality/holds/[id]/release,/api/quality/holds/[id]/release,/api/quality/holds/[id]/release,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/quality/holds/[id]/release/route.ts; kind=API_ROUTE
FC-0497,TBD,TBD,Quality,TBD,/api/quality/inspections/[id]/actions,/api/quality/inspections/[id]/actions,/api/quality/inspections/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/quality/inspections/[id]/actions/route.ts; kind=API_ROUTE
FC-0498,TBD,TBD,Quality,TBD,/api/quality/resources/[resource],/api/quality/resources/[resource],/api/quality/resources/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/quality/resources/[resource]/route.ts; kind=API_ROUTE
FC-0499,TBD,TBD,Platform / Shared,TBD,/api/readiness,/api/readiness,/api/readiness,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/readiness/route.ts; kind=API_ROUTE
FC-0500,TBD,TBD,Platform / Shared,TBD,/api/release/governance,/api/release/governance,/api/release/governance,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/release/governance/route.ts; kind=API_ROUTE
FC-0501,TBD,TBD,Platform / Shared,TBD,/api/release/governance/timeline,/api/release/governance/timeline,/api/release/governance/timeline,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/release/governance/timeline/route.ts; kind=API_ROUTE
FC-0502,TBD,TBD,Platform / Shared,TBD,/api/roles/[id],/api/roles/[id],/api/roles/[id],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/roles/[id]/route.ts; kind=API_ROUTE
FC-0503,TBD,TBD,Platform / Shared,TBD,/api/roles,/api/roles,/api/roles,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/roles/route.ts; kind=API_ROUTE
FC-0504,TBD,TBD,Sales,TBD,/api/sales/dashboard,/api/sales/dashboard,/api/sales/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/dashboard/route.ts; kind=API_ROUTE
FC-0505,TBD,TBD,Sales,TBD,/api/sales/options,/api/sales/options,/api/sales/options,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/options/route.ts; kind=API_ROUTE
FC-0506,TBD,TBD,Sales,TBD,/api/sales/orders/[id]/actions,/api/sales/orders/[id]/actions,/api/sales/orders/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/orders/[id]/actions/route.ts; kind=API_ROUTE
FC-0507,TBD,TBD,Sales,TBD,/api/sales/orders/[id],/api/sales/orders/[id],/api/sales/orders/[id],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/orders/[id]/route.ts; kind=API_ROUTE
FC-0508,TBD,TBD,Sales,TBD,/api/sales/orders/operations,/api/sales/orders/operations,/api/sales/orders/operations,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/orders/operations/route.ts; kind=API_ROUTE
FC-0509,TBD,TBD,Sales,TBD,/api/sales/orders,/api/sales/orders,/api/sales/orders,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/orders/route.ts; kind=API_ROUTE
FC-0510,TBD,TBD,Sales,TBD,/api/sales/pass1-operations,/api/sales/pass1-operations,/api/sales/pass1-operations,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/pass1-operations/route.ts; kind=API_ROUTE
FC-0511,TBD,TBD,Sales,TBD,/api/sales/pass1-options,/api/sales/pass1-options,/api/sales/pass1-options,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/pass1-options/route.ts; kind=API_ROUTE
FC-0512,TBD,TBD,Sales,TBD,/api/sales/pricing/preview,/api/sales/pricing/preview,/api/sales/pricing/preview,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/pricing/preview/route.ts; kind=API_ROUTE
FC-0513,TBD,TBD,Sales,TBD,/api/sales/quotations/[id]/actions,/api/sales/quotations/[id]/actions,/api/sales/quotations/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/quotations/[id]/actions/route.ts; kind=API_ROUTE
FC-0514,TBD,TBD,Sales,TBD,/api/sales/quotations/[id],/api/sales/quotations/[id],/api/sales/quotations/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/quotations/[id]/route.ts; kind=API_ROUTE
FC-0515,TBD,TBD,Sales,TBD,/api/sales/quotations/operations,/api/sales/quotations/operations,/api/sales/quotations/operations,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/quotations/operations/route.ts; kind=API_ROUTE
FC-0516,TBD,TBD,Sales,TBD,/api/sales/quotations,/api/sales/quotations,/api/sales/quotations,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/quotations/route.ts; kind=API_ROUTE
FC-0517,TBD,TBD,Sales,TBD,/api/sales/reports/[report],/api/sales/reports/[report],/api/sales/reports/[report],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sales/reports/[report]/route.ts; kind=API_ROUTE
FC-0518,TBD,TBD,Platform / Shared,TBD,/api/search,/api/search,/api/search,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/search/route.ts; kind=API_ROUTE
FC-0519,TBD,TBD,Platform / Shared,TBD,/api/sessions,/api/sessions,/api/sessions,PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/sessions/route.ts; kind=API_ROUTE
FC-0520,TBD,TBD,Platform / Shared,TBD,/api/settings/[resource]/[id],/api/settings/[resource]/[id],/api/settings/[resource]/[id],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/settings/[resource]/[id]/route.ts; kind=API_ROUTE
FC-0521,TBD,TBD,Platform / Shared,TBD,/api/settings/[resource],/api/settings/[resource],/api/settings/[resource],POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/settings/[resource]/route.ts; kind=API_ROUTE
FC-0522,TBD,TBD,Stock / Inventory,TBD,/api/stock/availability,/api/stock/availability,/api/stock/availability,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/availability/route.ts; kind=API_ROUTE
FC-0523,TBD,TBD,Stock / Inventory,TBD,/api/stock/dashboard,/api/stock/dashboard,/api/stock/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/dashboard/route.ts; kind=API_ROUTE
FC-0524,TBD,TBD,Stock / Inventory,TBD,/api/stock/diagnostics/balance-drift,/api/stock/diagnostics/balance-drift,/api/stock/diagnostics/balance-drift,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/diagnostics/balance-drift/route.ts; kind=API_ROUTE
FC-0525,TBD,TBD,Stock / Inventory,TBD,/api/stock/movements,/api/stock/movements,/api/stock/movements,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/movements/route.ts; kind=API_ROUTE
FC-0526,TBD,TBD,Stock / Inventory,TBD,/api/stock/options,/api/stock/options,/api/stock/options,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/options/route.ts; kind=API_ROUTE
FC-0527,TBD,TBD,Stock / Inventory,TBD,/api/stock/reservations/[id],/api/stock/reservations/[id],/api/stock/reservations/[id],POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/reservations/[id]/route.ts; kind=API_ROUTE
FC-0528,TBD,TBD,Stock / Inventory,TBD,/api/stock/reservations,/api/stock/reservations,/api/stock/reservations,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/reservations/route.ts; kind=API_ROUTE
FC-0529,TBD,TBD,Stock / Inventory,TBD,/api/stock/resources/[resource],/api/stock/resources/[resource],/api/stock/resources/[resource],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/resources/[resource]/route.ts; kind=API_ROUTE
FC-0530,TBD,TBD,Stock / Inventory,TBD,/api/stock/transfers/[id]/complete,/api/stock/transfers/[id]/complete,/api/stock/transfers/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/transfers/[id]/complete/route.ts; kind=API_ROUTE
FC-0531,TBD,TBD,Stock / Inventory,TBD,/api/stock/transfers,/api/stock/transfers,/api/stock/transfers,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/stock/transfers/route.ts; kind=API_ROUTE
FC-0532,TBD,TBD,Support / Customer Service,TBD,/api/support/dashboard,/api/support/dashboard,/api/support/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/support/dashboard/route.ts; kind=API_ROUTE
FC-0533,TBD,TBD,Support / Customer Service,TBD,/api/support/resources/[resource],/api/support/resources/[resource],/api/support/resources/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/support/resources/[resource]/route.ts; kind=API_ROUTE
FC-0534,TBD,TBD,Support / Customer Service,TBD,/api/support/tickets/[id]/actions,/api/support/tickets/[id]/actions,/api/support/tickets/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/support/tickets/[id]/actions/route.ts; kind=API_ROUTE
FC-0535,TBD,TBD,Support / Customer Service,TBD,/api/support/tickets/[id]/communications,/api/support/tickets/[id]/communications,/api/support/tickets/[id]/communications,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/support/tickets/[id]/communications/route.ts; kind=API_ROUTE
FC-0536,TBD,TBD,Platform / Shared,TBD,/api/users/[userId],/api/users/[userId],/api/users/[userId],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/users/[userId]/route.ts; kind=API_ROUTE
FC-0537,TBD,TBD,Platform / Shared,TBD,/api/v1/platform/context,/api/v1/platform/context,/api/v1/platform/context,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/v1/platform/context/route.ts; kind=API_ROUTE
FC-0538,TBD,TBD,Platform / Shared,TBD,/onboarding,/onboarding,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/onboarding/page.tsx; kind=PAGE
FC-0539,TBD,TBD,Platform / Shared,TBD,/page.tsx,/page.tsx,TBD,,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/page.tsx; kind=PAGE
FC-0540,TBD,TBD,Platform / Shared,TBD,/quote/[token],/quote/[token],TBD,,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/quote/[token]/page.tsx; kind=PAGE
