requirement_id,sp_id,requirement_family,enumerated,title,normative_statement,priority,category,dependencies,source_dossier
SP033-SECTION-API,SP033,SECTION,FALSE,Api,"APIs use authenticated/versioned contracts, object/function/property authorization, bounded resource use and typed errors.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-MOBILE,SP033,SECTION,FALSE,Mobile,"Classify Experience Kernel, responsive web and cross-device UX as full, field-optimized, approval-only, read-only or not-applicable; offline state is bounded/encrypted and revalidated.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-RESPONSIVE,SP033,SECTION,FALSE,Responsive,Desktop/tablet/phone behavior follows the Experience Kernel and preserves critical actions.,P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-ACCESSIBILITY,SP033,SECTION,FALSE,Accessibility,"WCAG 2.2 AA intent: keyboard/focus, labels, screen-reader status/errors, contrast, target size, zoom/reflow, reduced motion and non-drag alternatives.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-VISUAL-EVIDENCE,SP033,SECTION,FALSE,Visual Evidence,"Complex Experience Kernel, responsive web and cross-device UX admin/operator surfaces require wireframes/state diagrams before implementation.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-PERFORMANCE,SP033,SECTION,FALSE,Performance,"Define latency/throughput/cardinality/volume budgets for Experience Kernel, responsive web and cross-device UX; use batching/pagination/async/read models where appropriate.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-OBSERVABILITY,SP033,SECTION,FALSE,Observability,"Structured logs/metrics/traces with correlation, diagnostics, alerts and reconciliation support are required for Experience Kernel, responsive web and cross-device UX.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-EDGE-CASES,SP033,SECTION,FALSE,Edge Cases,"Cover duplicates, stale references, concurrency, permission changes, partial failures, retries, outages, timezones/localization and recovery.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-CODE-AUDIT,SP033,SECTION,FALSE,Code Audit,"Before implementation, map current repository paths/symbols to SP033 and classify VERIFIED/PARTIAL/MISSING; code never lowers target requirements.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-GAPS,SP033,SECTION,FALSE,Gaps,"Target minus verified behavior is the implementation gap; framework existence alone is not proof that Experience Kernel, responsive web and cross-device UX is complete.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-IMPLEMENTATION,SP033,SECTION,FALSE,Implementation,Implement in existing core/packages/worker/database/mobile/shared areas as appropriate; business modules consume public contracts. Pass A changes docs only.,P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-TESTS,SP033,SECTION,FALSE,Tests,"Unit/domain, DB/RLS, API, security-negative, integration, idempotency/retry, performance, migration and reconciliation tests are planned.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-TEST-E2E-01,SP033,TEST-E2E,TRUE,E2E,`SP033-TEST-E2E-01` happy path and `SP033-TEST-E2E-02` negative/recovery path are planned.,P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-TEST-E2E-02,SP033,TEST-E2E,TRUE,E2E,`SP033-TEST-E2E-01` happy path and `SP033-TEST-E2E-02` negative/recovery path are planned.,P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-UAT-01,SP033,UAT,TRUE,Uat,`SP033-UAT-01` and `SP033-UAT-02` cover primary and failure/permission/recovery validation.,P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-UAT-02,SP033,UAT,TRUE,Uat,`SP033-UAT-01` and `SP033-UAT-02` cover primary and failure/permission/recovery validation.,P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-DOD,SP033,SECTION,FALSE,Dod,"SP033 is specification-ready because identity/scope, atomic requirements, primary evidence, decisions, dependencies, tests and UAT are materialized. It is not implementation/product ready.",P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP033-SECTION-OPEN-DECISIONS,SP033,SECTION,FALSE,Open Decisions,No freeze-blocking identity/scope decision remains; implementation-specific choices remain governed by existing ADR/change control.,P0,Experience,SP032,docs/04-shared-platform/requirements/SP033-experience-kernel-responsive-web-and-cross-device-ux.md
SP034-SECTION-IDENTITY,SP034,SECTION,FALSE,Identity,"- Shared-platform ID: `SP034`
- Category: **Experience**
- Owner: **Platform**
- Priority: **P1**
- Canonical business count impact: **NONE**.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-INTENT,SP034,SECTION,FALSE,Intent,"Provide native mobile authentication/API, encrypted local data, feature parity classification, barcode/camera/device capabilities and bounded offline sync for approved workflows.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-OUTCOMES,SP034,SECTION,FALSE,Outcomes,"One governed reusable implementation serves all applicable modules; Mobile platform, offline sync and device capabilities remains consistent across web, API, worker and mobile.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-PERSONAS,SP034,SECTION,FALSE,Personas,"Tenant administrators, ERP users, managers/approvers, security/operations personnel, integration clients and implementation agents as applicable; negative-permission personas are mandatory.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-ENTRY-POINTS,SP034,SECTION,FALSE,Entry Points,"Administration/settings where configured and protected runtime/API/mobile/worker paths where Mobile platform, offline sync and device capabilities is consumed.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-BENCHMARK,SP034,SECTION,FALSE,Benchmark,"Evidence IDs: `SP034-SRC-SP-OWASP-API`, `SP034-SRC-SP-NIST-63B-4`.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-DECISION,SP034,SECTION,FALSE,Decision,`DEC-SP034` freezes this exact shared-platform identity and scope.,P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-OMISSION-GATE,SP034,SECTION,FALSE,Omission Gate,"Red-team Mobile platform, offline sync and device capabilities for lifecycle, authorization, multi-company/tenant scope, stale state, concurrency, retry, recovery, reporting, mobile, accessibility, observability and operations.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-SUBCAPABILITIES,SP034,SECTION,FALSE,Subcapabilities,"Requirement families: `SP034-CAP-###`, `SP034-FR-###`, `SP034-US-###`, `SP034-FLOW-###`, `SP034-BR-###`, `SP034-DATA-###`, `SP034-VAL-###`, `SP034-CALC-###`, `SP034-UX-###`, `SP034-SEC-###`, `SP034-AUTO-###`, `SP034-APP-###`, `SP034-NOTIF-###`, `SP034-REP-###`, `SP034-AI-###`, `SP034-INT-###`, `SP034-API-###`, `SP034-PERF-###`, `SP034-OBS-###`, `SP034-E2E-###`, `SP034-UAT-###`.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-FR-001,SP034,FR,TRUE,Functional,"Approved FRs: `SP034-FR-001`, `SP034-FR-002`, `SP034-FR-003`.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-FR-002,SP034,FR,TRUE,Functional,"Approved FRs: `SP034-FR-001`, `SP034-FR-002`, `SP034-FR-003`.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-FR-003,SP034,FR,TRUE,Functional,"Approved FRs: `SP034-FR-001`, `SP034-FR-002`, `SP034-FR-003`.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-FLOWS,SP034,SECTION,FALSE,Flows,Authenticate -> sync allowed data -> work online/offline -> queue mutation -> reconnect -> revalidate server-side -> resolve conflict -> sync evidence.,P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-STATE-MACHINE,SP034,SECTION,FALSE,State Machine,"Lifecycle/request/job states for Mobile platform, offline sync and device capabilities must be explicit; invalid transitions fail before side effects and recovery/reopen is auditable.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-DATA,SP034,SECTION,FALSE,Data,"Data owned by Mobile platform, offline sync and device capabilities is tenant/company scoped where applicable, typed, version/effective-dated when policy changes, and classified for retention/security.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-VALIDATION,SP034,SECTION,FALSE,Validation,"Validate identity/scope, lifecycle, schema, references, stale versions, duplicates and policy before mutation.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-BUSINESS-RULES,SP034,SECTION,FALSE,Business Rules,"- Server remains authoritative for business truth and permission validation.
- Offline mutations carry stable client IDs/idempotency keys and conflict semantics.
- Sensitive local data is encrypted/minimized and removable on logout/device compromise.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-CALCULATIONS,SP034,SECTION,FALSE,Calculations,"Any quotas/windows/usage/retry/timestamp-derived values in Mobile platform, offline sync and device capabilities use explicit deterministic precision/timezone rules.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-VIEWS,SP034,SECTION,FALSE,Views,"Provide only justified admin/operator views for Mobile platform, offline sync and device capabilities using Experience Kernel states.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-LIST,SP034,SECTION,FALSE,List,"Permission-scoped, paginated/virtualized where needed, and consistent with direct-record authorization.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-SEARCH,SP034,SECTION,FALSE,Search,Search/filter obey identical row/field authorization and freshness semantics.,P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-DETAIL,SP034,SECTION,FALSE,Detail,"Expose effective configuration/state, related evidence, last change, health and actionable errors appropriate to role.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-CREATE,SP034,SECTION,FALSE,Create,"Creation/configuration uses validated defaults, explicit scope, conflict-safe identity and audit.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-EDIT,SP034,SECTION,FALSE,Edit,Edits use stale-write protection where needed; high-impact changes may require approval/step-up.,P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-BULK,SP034,SECTION,FALSE,Bulk,Bulk changes preserve per-record authorization/rules and expose progress/errors/reconciliation.,P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-ACTIONS,SP034,SECTION,FALSE,Actions,"All actions map to server commands with permission, transition and idempotency semantics.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-RELATED,SP034,SECTION,FALSE,Related,"Dependencies: SP006,SP009,SP024,SP033.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
SP034-SECTION-AUTOMATION,SP034,SECTION,FALSE,Automation,"Automation consumes Mobile platform, offline sync and device capabilities only through normal public commands/authorization.",P1,Experience,SP006;SP009;SP024;SP033,docs/04-shared-platform/requirements/SP034-mobile-platform-offline-sync-and-device-capabilities.md
