dependency_id,source_id,target_id,dependency_type,owning_module,description,failure_if_missing,journey_ids,status,last_reviewed_on
HR-P11-DEP-059,F439,F440,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-060,F440,F441,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-061,F441,F442,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-062,F442,F443,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-063,F443,F444,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-064,F444,F445,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-065,F445,F446,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-066,F446,F447,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-067,F447,F448,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-068,F448,F449,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-069,F449,F450,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-070,F450,F451,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-071,F451,F452,SEQUENCE_OR_SEMANTIC,HR & Payroll,Adjacent HR & Payroll features have an explicit lifecycle/semantic dependency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-072,F382,F381,EMPLOYEE_IDENTITY,HR & Payroll,Employee number is unique under configured scope and never substitutes for immutable internal identity.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-073,F385,F381,REPORTING_HIERARCHY,HR & Payroll,Reporting manager references an eligible employee and prevents direct/indirect cycles.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-074,F388,F381,EMPLOYEE_DOCUMENT_PRIVACY,HR & Payroll,Employee documents inherit sensitive access and retention controls.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-075,F394,F433,SEPARATION_SETTLEMENT,HR & Payroll,Separation drives governed final-settlement eligibility.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-076,F395,F240,OFFBOARDING_ASSET_RETURN,HR & Payroll,Offboarding requests Assets custody/return outcome via public orchestration.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-077,F402,F381,CANDIDATE_CONVERSION,HR & Payroll,Candidate conversion is idempotent and retains candidate/offer lineage.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-078,F403,F404,SHIFT_ATTENDANCE,HR & Payroll,Attendance interpretation uses effective shift/calendar/timezone.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-079,F405,F404,PUNCH_ATTENDANCE,HR & Payroll,Check-in/out events deduplicate by source/device identity.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-080,F408,F427,OVERTIME_PAYROLL,HR & Payroll,Approved overtime feeds deterministic overtime calculation once per payroll snapshot.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-081,F409,F423,ATTENDANCE_LOCK,HR & Payroll,Post-snapshot attendance correction creates controlled payroll impact/retro handling.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-082,F411,F413,LEAVE_ACCRUAL_POLICY,HR & Payroll,"Accrual derives from effective policy, eligibility and proration.","HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-083,F412,F416,LEAVE_BALANCE,HR & Payroll,Leave approval validates balance/reservation concurrency-safely.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-084,F415,F411,HOLIDAY_POLICY,HR & Payroll,Holiday calendar/location determines leave-day counting under policy.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-085,F417,F425,LEAVE_PAYROLL,HR & Payroll,Approved paid/unpaid leave is frozen into payroll inputs.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-086,F421,F422,COMPENSATION_ASSIGNMENT,HR & Payroll,Salary structure plus effective employee assignment resolve one authoritative compensation snapshot.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-087,F423,F424,PAYROLL_PERIOD,HR & Payroll,Calculation runs inside a controlled period/version.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-088,F424,F425,ATTENDANCE_INPUT,HR & Payroll,Payroll consumes frozen attendance/leave source versions.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-089,F424,F426,PRORATION,HR & Payroll,"Join/separation proration uses configured calendar/day-count, precision and rounding.","HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-090,F424,F432,RETRO_ARREARS,HR & Payroll,Retroactive input changes create explicit adjustment/arrears rather than rewriting finalized truth.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-091,F424,F434,PAYROLL_APPROVAL,HR & Payroll,Calculated payroll requires separate governed approval.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-092,F434,F435,PAYSLIP_RELEASE,HR & Payroll,Payslip release follows approved payroll and correction uses versioning.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-093,F434,F436,BANK_FILE,HR & Payroll,Bank file is generated from one approved frozen payment set with hash/version/idempotency.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-094,F434,F437,ACCOUNTING_POST,HR & Payroll,"Accounting posting is balanced, idempotent and linked to approved run/version.","HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-095,F437,F453,PAYROLL_TO_GL,HR & Payroll,Accounting owns ledger truth and returns journal reference/status.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-096,F438,F437,PAYROLL_RECONCILIATION,HR & Payroll,"Reconciliation compares run, payslip, payment/bank and accounting totals.","HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-097,F439,F424,PF_CALC,HR & Payroll,PF uses authoritative effective-dated statutory configuration.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-098,F440,F424,ESIC_CALC,HR & Payroll,ESIC uses authoritative effective-dated coverage/contribution configuration.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-099,F441,F424,PT_CALC,HR & Payroll,Professional Tax uses state/effective-date configuration.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-100,F442,F424,TDS_CALC,HR & Payroll,Salary TDS uses tax-year effective configuration and employee evidence.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-101,F443,F424,LWF_CALC,HR & Payroll,LWF is jurisdiction/effective-date configuration.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-102,F444,F433,GRATUITY_SETTLEMENT,HR & Payroll,Gratuity eligibility/calculation uses effective legal/configuration evidence.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-103,F445,F439,STAT_REPORT_PF,HR & Payroll,Statutory reports retain run/version/source lineage.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-104,F446,F441,STATE_PT_CONFIG,HR & Payroll,State-specific configuration owns PT/LWF jurisdiction rules/effective dates.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-105,F447,F438,COMPLIANCE_RECON,HR & Payroll,Compliance reports reconcile statutory result/file/payment status.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-106,F210,F425,PROJECT_TIME_PAYROLL,HR & Payroll,Approved Projects time can enter payroll through a public contract.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-107,F381,F240,EMPLOYEE_ASSET_CONTEXT,HR & Payroll,Assets consumes authorized employee/custodian identity via public HR query.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-108,F448,F449,GOAL_APPRAISAL,HR & Payroll,Appraisals consume effective goals/review period.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-109,F449,F450,APPRAISAL_REVIEW,HR & Payroll,Performance reviews preserve reviewer/employee acknowledgement and versions.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
HR-P11-DEP-110,F451,F452,SKILLS_TRAINING,HR & Payroll,Training can derive from governed skill gaps; completion update is controlled.,"HR/payroll identity, privacy, calculation, statutory, payment or accounting truth may diverge or become unauditable.",,APPROVED,2026-08-31
