feature_id,feature_name,module,dossier_path,capability_requirement_ids,flow_requirement_ids,business_rule_ids,data_requirement_ids,validation_ids,calculation_ids,ux_ids,security_ids,integration_ids,api_ids,e2e_ids,uat_ids,semantic_review_status,mobile_classification,implementation_authorization,semantic_subcapability_count,flow_state_review_status,pass_c_flow_ids,pass_c_transition_ids
F419,Earnings,HR & Payroll,docs\03-modules\hr-payroll\features\F419-earnings.md,F419-CAP-001,F419-FLOW-001;F419-FLOW-002;F419-FLOW-003,F419-BR-001;F419-BR-002,F419-DATA-001;F419-DATA-002,F419-VAL-001;F419-VAL-002,F419-CALC-001,F419-UX-001;F419-UX-002,F419-SEC-001;F419-SEC-002,F419-INT-001;F419-INT-002,F419-API-001,F419-E2E-001;F419-E2E-002,F419-UAT-001;F419-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F419-PFC-01;F419-PFC-02;F419-PFC-03;F419-PFC-04;F419-PFC-05;F419-PFC-06;F419-PFC-07;F419-PFC-08;F419-PFC-09;F419-PFC-10,F419-STM-01;F419-STM-02;F419-STM-03;F419-STM-04;F419-STM-05
F420,Deductions,HR & Payroll,docs\03-modules\hr-payroll\features\F420-deductions.md,F420-CAP-001,F420-FLOW-001;F420-FLOW-002;F420-FLOW-003,F420-BR-001;F420-BR-002,F420-DATA-001;F420-DATA-002,F420-VAL-001;F420-VAL-002,F420-CALC-001,F420-UX-001;F420-UX-002,F420-SEC-001;F420-SEC-002,F420-INT-001;F420-INT-002,F420-API-001,F420-E2E-001;F420-E2E-002,F420-UAT-001;F420-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F420-PFC-01;F420-PFC-02;F420-PFC-03;F420-PFC-04;F420-PFC-05;F420-PFC-06;F420-PFC-07;F420-PFC-08;F420-PFC-09;F420-PFC-10,F420-STM-01;F420-STM-02;F420-STM-03;F420-STM-04;F420-STM-05
F421,Salary structures,HR & Payroll,docs\03-modules\hr-payroll\features\F421-salary-structures.md,F421-CAP-001,F421-FLOW-001;F421-FLOW-002;F421-FLOW-003,F421-BR-001;F421-BR-002,F421-DATA-001;F421-DATA-002,F421-VAL-001;F421-VAL-002,F421-CALC-001,F421-UX-001;F421-UX-002,F421-SEC-001;F421-SEC-002,F421-INT-001;F421-INT-002,F421-API-001,F421-E2E-001;F421-E2E-002,F421-UAT-001;F421-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F421-PFC-01;F421-PFC-02;F421-PFC-03;F421-PFC-04;F421-PFC-05;F421-PFC-06;F421-PFC-07;F421-PFC-08;F421-PFC-09;F421-PFC-10,F421-STM-01;F421-STM-02;F421-STM-03;F421-STM-04;F421-STM-05
F422,Employee compensation assignment,HR & Payroll,docs\03-modules\hr-payroll\features\F422-employee-compensation-assignment.md,F422-CAP-001,F422-FLOW-001;F422-FLOW-002;F422-FLOW-003,F422-BR-001;F422-BR-002,F422-DATA-001;F422-DATA-002,F422-VAL-001;F422-VAL-002,F422-CALC-001,F422-UX-001;F422-UX-002,F422-SEC-001;F422-SEC-002,F422-INT-001;F422-INT-002,F422-API-001,F422-E2E-001;F422-E2E-002,F422-UAT-001;F422-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F422-PFC-01;F422-PFC-02;F422-PFC-03;F422-PFC-04;F422-PFC-05;F422-PFC-06;F422-PFC-07;F422-PFC-08;F422-PFC-09;F422-PFC-10,F422-STM-01;F422-STM-02;F422-STM-03;F422-STM-04;F422-STM-05
F423,Payroll periods,HR & Payroll,docs\03-modules\hr-payroll\features\F423-payroll-periods.md,F423-CAP-001,F423-FLOW-001;F423-FLOW-002;F423-FLOW-003,F423-BR-001;F423-BR-002,F423-DATA-001;F423-DATA-002,F423-VAL-001;F423-VAL-002,F423-CALC-001,F423-UX-001;F423-UX-002,F423-SEC-001;F423-SEC-002,F423-INT-001;F423-INT-002,F423-API-001,F423-E2E-001;F423-E2E-002,F423-UAT-001;F423-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F423-PFC-01;F423-PFC-02;F423-PFC-03;F423-PFC-04;F423-PFC-05;F423-PFC-06;F423-PFC-07;F423-PFC-08;F423-PFC-09;F423-PFC-10,F423-STM-01;F423-STM-02;F423-STM-03;F423-STM-04;F423-STM-05
F424,Payroll calculation,HR & Payroll,docs\03-modules\hr-payroll\features\F424-payroll-calculation.md,F424-CAP-001,F424-FLOW-001;F424-FLOW-002;F424-FLOW-003,F424-BR-001;F424-BR-002,F424-DATA-001;F424-DATA-002,F424-VAL-001;F424-VAL-002,F424-CALC-001,F424-UX-001;F424-UX-002,F424-SEC-001;F424-SEC-002,F424-INT-001;F424-INT-002,F424-API-001,F424-E2E-001;F424-E2E-002,F424-UAT-001;F424-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F424-PFC-01;F424-PFC-02;F424-PFC-03;F424-PFC-04;F424-PFC-05;F424-PFC-06;F424-PFC-07;F424-PFC-08;F424-PFC-09;F424-PFC-10,F424-STM-01;F424-STM-02;F424-STM-03;F424-STM-04;F424-STM-05
F425,Attendance-based payroll,HR & Payroll,docs\03-modules\hr-payroll\features\F425-attendance-based-payroll.md,F425-CAP-001,F425-FLOW-001;F425-FLOW-002;F425-FLOW-003,F425-BR-001;F425-BR-002,F425-DATA-001;F425-DATA-002,F425-VAL-001;F425-VAL-002,F425-CALC-001,F425-UX-001;F425-UX-002,F425-SEC-001;F425-SEC-002,F425-INT-001;F425-INT-002,F425-API-001,F425-E2E-001;F425-E2E-002,F425-UAT-001;F425-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F425-PFC-01;F425-PFC-02;F425-PFC-03;F425-PFC-04;F425-PFC-05;F425-PFC-06;F425-PFC-07;F425-PFC-08;F425-PFC-09;F425-PFC-10,F425-STM-01;F425-STM-02;F425-STM-03;F425-STM-04;F425-STM-05
F426,Joining / separation proration,HR & Payroll,docs\03-modules\hr-payroll\features\F426-joining-separation-proration.md,F426-CAP-001,F426-FLOW-001;F426-FLOW-002;F426-FLOW-003,F426-BR-001;F426-BR-002,F426-DATA-001;F426-DATA-002,F426-VAL-001;F426-VAL-002,F426-CALC-001,F426-UX-001;F426-UX-002,F426-SEC-001;F426-SEC-002,F426-INT-001;F426-INT-002,F426-API-001,F426-E2E-001;F426-E2E-002,F426-UAT-001;F426-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F426-PFC-01;F426-PFC-02;F426-PFC-03;F426-PFC-04;F426-PFC-05;F426-PFC-06;F426-PFC-07;F426-PFC-08;F426-PFC-09;F426-PFC-10,F426-STM-01;F426-STM-02;F426-STM-03;F426-STM-04;F426-STM-05
F427,Overtime calculation,HR & Payroll,docs\03-modules\hr-payroll\features\F427-overtime-calculation.md,F427-CAP-001,F427-FLOW-001;F427-FLOW-002;F427-FLOW-003,F427-BR-001;F427-BR-002,F427-DATA-001;F427-DATA-002,F427-VAL-001;F427-VAL-002,F427-CALC-001,F427-UX-001;F427-UX-002,F427-SEC-001;F427-SEC-002,F427-INT-001;F427-INT-002,F427-API-001,F427-E2E-001;F427-E2E-002,F427-UAT-001;F427-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F427-PFC-01;F427-PFC-02;F427-PFC-03;F427-PFC-04;F427-PFC-05;F427-PFC-06;F427-PFC-07;F427-PFC-08;F427-PFC-09;F427-PFC-10,F427-STM-01;F427-STM-02;F427-STM-03;F427-STM-04;F427-STM-05
F428,Bonus,HR & Payroll,docs\03-modules\hr-payroll\features\F428-bonus.md,F428-CAP-001,F428-FLOW-001;F428-FLOW-002;F428-FLOW-003,F428-BR-001;F428-BR-002,F428-DATA-001;F428-DATA-002,F428-VAL-001;F428-VAL-002,F428-CALC-001,F428-UX-001;F428-UX-002,F428-SEC-001;F428-SEC-002,F428-INT-001;F428-INT-002,F428-API-001,F428-E2E-001;F428-E2E-002,F428-UAT-001;F428-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F428-PFC-01;F428-PFC-02;F428-PFC-03;F428-PFC-04;F428-PFC-05;F428-PFC-06;F428-PFC-07;F428-PFC-08;F428-PFC-09;F428-PFC-10,F428-STM-01;F428-STM-02;F428-STM-03;F428-STM-04;F428-STM-05
F429,Incentives,HR & Payroll,docs\03-modules\hr-payroll\features\F429-incentives.md,F429-CAP-001,F429-FLOW-001;F429-FLOW-002;F429-FLOW-003,F429-BR-001;F429-BR-002,F429-DATA-001;F429-DATA-002,F429-VAL-001;F429-VAL-002,F429-CALC-001,F429-UX-001;F429-UX-002,F429-SEC-001;F429-SEC-002,F429-INT-001;F429-INT-002,F429-API-001,F429-E2E-001;F429-E2E-002,F429-UAT-001;F429-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F429-PFC-01;F429-PFC-02;F429-PFC-03;F429-PFC-04;F429-PFC-05;F429-PFC-06;F429-PFC-07;F429-PFC-08;F429-PFC-09;F429-PFC-10,F429-STM-01;F429-STM-02;F429-STM-03;F429-STM-04;F429-STM-05
F430,Reimbursements,HR & Payroll,docs\03-modules\hr-payroll\features\F430-reimbursements.md,F430-CAP-001,F430-FLOW-001;F430-FLOW-002;F430-FLOW-003,F430-BR-001;F430-BR-002,F430-DATA-001;F430-DATA-002,F430-VAL-001;F430-VAL-002,F430-CALC-001,F430-UX-001;F430-UX-002,F430-SEC-001;F430-SEC-002,F430-INT-001;F430-INT-002,F430-API-001,F430-E2E-001;F430-E2E-002,F430-UAT-001;F430-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F430-PFC-01;F430-PFC-02;F430-PFC-03;F430-PFC-04;F430-PFC-05;F430-PFC-06;F430-PFC-07;F430-PFC-08;F430-PFC-09;F430-PFC-10,F430-STM-01;F430-STM-02;F430-STM-03;F430-STM-04;F430-STM-05
F431,Loans and salary advances,HR & Payroll,docs\03-modules\hr-payroll\features\F431-loans-and-salary-advances.md,F431-CAP-001,F431-FLOW-001;F431-FLOW-002;F431-FLOW-003,F431-BR-001;F431-BR-002,F431-DATA-001;F431-DATA-002,F431-VAL-001;F431-VAL-002,F431-CALC-001,F431-UX-001;F431-UX-002,F431-SEC-001;F431-SEC-002,F431-INT-001;F431-INT-002,F431-API-001,F431-E2E-001;F431-E2E-002,F431-UAT-001;F431-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F431-PFC-01;F431-PFC-02;F431-PFC-03;F431-PFC-04;F431-PFC-05;F431-PFC-06;F431-PFC-07;F431-PFC-08;F431-PFC-09;F431-PFC-10,F431-STM-01;F431-STM-02;F431-STM-03;F431-STM-04;F431-STM-05
F432,Arrears,HR & Payroll,docs\03-modules\hr-payroll\features\F432-arrears.md,F432-CAP-001,F432-FLOW-001;F432-FLOW-002;F432-FLOW-003,F432-BR-001;F432-BR-002,F432-DATA-001;F432-DATA-002,F432-VAL-001;F432-VAL-002,F432-CALC-001,F432-UX-001;F432-UX-002,F432-SEC-001;F432-SEC-002,F432-INT-001;F432-INT-002,F432-API-001,F432-E2E-001;F432-E2E-002,F432-UAT-001;F432-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F432-PFC-01;F432-PFC-02;F432-PFC-03;F432-PFC-04;F432-PFC-05;F432-PFC-06;F432-PFC-07;F432-PFC-08;F432-PFC-09;F432-PFC-10,F432-STM-01;F432-STM-02;F432-STM-03;F432-STM-04;F432-STM-05
F433,Final settlement,HR & Payroll,docs\03-modules\hr-payroll\features\F433-final-settlement.md,F433-CAP-001,F433-FLOW-001;F433-FLOW-002;F433-FLOW-003,F433-BR-001;F433-BR-002,F433-DATA-001;F433-DATA-002,F433-VAL-001;F433-VAL-002,F433-CALC-001,F433-UX-001;F433-UX-002,F433-SEC-001;F433-SEC-002,F433-INT-001;F433-INT-002,F433-API-001,F433-E2E-001;F433-E2E-002,F433-UAT-001;F433-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F433-PFC-01;F433-PFC-02;F433-PFC-03;F433-PFC-04;F433-PFC-05;F433-PFC-06;F433-PFC-07;F433-PFC-08;F433-PFC-09;F433-PFC-10,F433-STM-01;F433-STM-02;F433-STM-03;F433-STM-04;F433-STM-05
F434,Payroll approval,HR & Payroll,docs\03-modules\hr-payroll\features\F434-payroll-approval.md,F434-CAP-001,F434-FLOW-001;F434-FLOW-002;F434-FLOW-003,F434-BR-001;F434-BR-002,F434-DATA-001;F434-DATA-002,F434-VAL-001;F434-VAL-002,F434-CALC-001,F434-UX-001;F434-UX-002,F434-SEC-001;F434-SEC-002,F434-INT-001;F434-INT-002,F434-API-001,F434-E2E-001;F434-E2E-002,F434-UAT-001;F434-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F434-PFC-01;F434-PFC-02;F434-PFC-03;F434-PFC-04;F434-PFC-05;F434-PFC-06;F434-PFC-07;F434-PFC-08;F434-PFC-09;F434-PFC-10,F434-STM-01;F434-STM-02;F434-STM-03;F434-STM-04;F434-STM-05
F435,Payslips,HR & Payroll,docs\03-modules\hr-payroll\features\F435-payslips.md,F435-CAP-001,F435-FLOW-001;F435-FLOW-002;F435-FLOW-003,F435-BR-001;F435-BR-002,F435-DATA-001;F435-DATA-002,F435-VAL-001;F435-VAL-002,F435-CALC-001,F435-UX-001;F435-UX-002,F435-SEC-001;F435-SEC-002,F435-INT-001;F435-INT-002,F435-API-001,F435-E2E-001;F435-E2E-002,F435-UAT-001;F435-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F435-PFC-01;F435-PFC-02;F435-PFC-03;F435-PFC-04;F435-PFC-05;F435-PFC-06;F435-PFC-07;F435-PFC-08;F435-PFC-09;F435-PFC-10,F435-STM-01;F435-STM-02;F435-STM-03;F435-STM-04;F435-STM-05
F436,Bank-transfer file,HR & Payroll,docs\03-modules\hr-payroll\features\F436-bank-transfer-file.md,F436-CAP-001,F436-FLOW-001;F436-FLOW-002;F436-FLOW-003,F436-BR-001;F436-BR-002,F436-DATA-001;F436-DATA-002,F436-VAL-001;F436-VAL-002,F436-CALC-001,F436-UX-001;F436-UX-002,F436-SEC-001;F436-SEC-002,F436-INT-001;F436-INT-002,F436-API-001,F436-E2E-001;F436-E2E-002,F436-UAT-001;F436-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F436-PFC-01;F436-PFC-02;F436-PFC-03;F436-PFC-04;F436-PFC-05;F436-PFC-06;F436-PFC-07;F436-PFC-08;F436-PFC-09;F436-PFC-10,F436-STM-01;F436-STM-02;F436-STM-03;F436-STM-04;F436-STM-05
F437,Payroll accounting posting,HR & Payroll,docs\03-modules\hr-payroll\features\F437-payroll-accounting-posting.md,F437-CAP-001,F437-FLOW-001;F437-FLOW-002;F437-FLOW-003,F437-BR-001;F437-BR-002,F437-DATA-001;F437-DATA-002,F437-VAL-001;F437-VAL-002,F437-CALC-001,F437-UX-001;F437-UX-002,F437-SEC-001;F437-SEC-002,F437-INT-001;F437-INT-002,F437-API-001,F437-E2E-001;F437-E2E-002,F437-UAT-001;F437-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F437-PFC-01;F437-PFC-02;F437-PFC-03;F437-PFC-04;F437-PFC-05;F437-PFC-06;F437-PFC-07;F437-PFC-08;F437-PFC-09;F437-PFC-10,F437-STM-01;F437-STM-02;F437-STM-03;F437-STM-04;F437-STM-05
F438,Payroll reconciliation,HR & Payroll,docs\03-modules\hr-payroll\features\F438-payroll-reconciliation.md,F438-CAP-001,F438-FLOW-001;F438-FLOW-002;F438-FLOW-003,F438-BR-001;F438-BR-002,F438-DATA-001;F438-DATA-002,F438-VAL-001;F438-VAL-002,F438-CALC-001,F438-UX-001;F438-UX-002,F438-SEC-001;F438-SEC-002,F438-INT-001;F438-INT-002,F438-API-001,F438-E2E-001;F438-E2E-002,F438-UAT-001;F438-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F438-PFC-01;F438-PFC-02;F438-PFC-03;F438-PFC-04;F438-PFC-05;F438-PFC-06;F438-PFC-07;F438-PFC-08;F438-PFC-09;F438-PFC-10,F438-STM-01;F438-STM-02;F438-STM-03;F438-STM-04;F438-STM-05
F439,Provident Fund (PF),HR & Payroll,docs\03-modules\hr-payroll\features\F439-provident-fund-pf.md,F439-CAP-001,F439-FLOW-001;F439-FLOW-002;F439-FLOW-003,F439-BR-001;F439-BR-002,F439-DATA-001;F439-DATA-002,F439-VAL-001;F439-VAL-002,F439-CALC-001,F439-UX-001;F439-UX-002,F439-SEC-001;F439-SEC-002,F439-INT-001;F439-INT-002,F439-API-001,F439-E2E-001;F439-E2E-002,F439-UAT-001;F439-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F439-PFC-01;F439-PFC-02;F439-PFC-03;F439-PFC-04;F439-PFC-05;F439-PFC-06;F439-PFC-07;F439-PFC-08;F439-PFC-09;F439-PFC-10,F439-STM-01;F439-STM-02;F439-STM-03;F439-STM-04;F439-STM-05
F440,ESIC,HR & Payroll,docs\03-modules\hr-payroll\features\F440-esic.md,F440-CAP-001,F440-FLOW-001;F440-FLOW-002;F440-FLOW-003,F440-BR-001;F440-BR-002,F440-DATA-001;F440-DATA-002,F440-VAL-001;F440-VAL-002,F440-CALC-001,F440-UX-001;F440-UX-002,F440-SEC-001;F440-SEC-002,F440-INT-001;F440-INT-002,F440-API-001,F440-E2E-001;F440-E2E-002,F440-UAT-001;F440-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F440-PFC-01;F440-PFC-02;F440-PFC-03;F440-PFC-04;F440-PFC-05;F440-PFC-06;F440-PFC-07;F440-PFC-08;F440-PFC-09;F440-PFC-10,F440-STM-01;F440-STM-02;F440-STM-03;F440-STM-04;F440-STM-05
F441,Professional Tax,HR & Payroll,docs\03-modules\hr-payroll\features\F441-professional-tax.md,F441-CAP-001,F441-FLOW-001;F441-FLOW-002;F441-FLOW-003,F441-BR-001;F441-BR-002,F441-DATA-001;F441-DATA-002,F441-VAL-001;F441-VAL-002,F441-CALC-001,F441-UX-001;F441-UX-002,F441-SEC-001;F441-SEC-002,F441-INT-001;F441-INT-002,F441-API-001,F441-E2E-001;F441-E2E-002,F441-UAT-001;F441-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F441-PFC-01;F441-PFC-02;F441-PFC-03;F441-PFC-04;F441-PFC-05;F441-PFC-06;F441-PFC-07;F441-PFC-08;F441-PFC-09;F441-PFC-10,F441-STM-01;F441-STM-02;F441-STM-03;F441-STM-04;F441-STM-05
F442,TDS,HR & Payroll,docs\03-modules\hr-payroll\features\F442-tds.md,F442-CAP-001,F442-FLOW-001;F442-FLOW-002;F442-FLOW-003,F442-BR-001;F442-BR-002,F442-DATA-001;F442-DATA-002,F442-VAL-001;F442-VAL-002,F442-CALC-001,F442-UX-001;F442-UX-002,F442-SEC-001;F442-SEC-002,F442-INT-001;F442-INT-002,F442-API-001,F442-E2E-001;F442-E2E-002,F442-UAT-001;F442-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F442-PFC-01;F442-PFC-02;F442-PFC-03;F442-PFC-04;F442-PFC-05;F442-PFC-06;F442-PFC-07;F442-PFC-08;F442-PFC-09;F442-PFC-10,F442-STM-01;F442-STM-02;F442-STM-03;F442-STM-04;F442-STM-05
F443,Labour Welfare Fund where applicable,HR & Payroll,docs\03-modules\hr-payroll\features\F443-labour-welfare-fund-where-applicable.md,F443-CAP-001,F443-FLOW-001;F443-FLOW-002;F443-FLOW-003,F443-BR-001;F443-BR-002,F443-DATA-001;F443-DATA-002,F443-VAL-001;F443-VAL-002,F443-CALC-001,F443-UX-001;F443-UX-002,F443-SEC-001;F443-SEC-002,F443-INT-001;F443-INT-002,F443-API-001,F443-E2E-001;F443-E2E-002,F443-UAT-001;F443-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F443-PFC-01;F443-PFC-02;F443-PFC-03;F443-PFC-04;F443-PFC-05;F443-PFC-06;F443-PFC-07;F443-PFC-08;F443-PFC-09;F443-PFC-10,F443-STM-01;F443-STM-02;F443-STM-03;F443-STM-04;F443-STM-05
F444,Gratuity,HR & Payroll,docs\03-modules\hr-payroll\features\F444-gratuity.md,F444-CAP-001,F444-FLOW-001;F444-FLOW-002;F444-FLOW-003,F444-BR-001;F444-BR-002,F444-DATA-001;F444-DATA-002,F444-VAL-001;F444-VAL-002,F444-CALC-001,F444-UX-001;F444-UX-002,F444-SEC-001;F444-SEC-002,F444-INT-001;F444-INT-002,F444-API-001,F444-E2E-001;F444-E2E-002,F444-UAT-001;F444-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F444-PFC-01;F444-PFC-02;F444-PFC-03;F444-PFC-04;F444-PFC-05;F444-PFC-06;F444-PFC-07;F444-PFC-08;F444-PFC-09;F444-PFC-10,F444-STM-01;F444-STM-02;F444-STM-03;F444-STM-04;F444-STM-05
F445,Statutory reports,HR & Payroll,docs\03-modules\hr-payroll\features\F445-statutory-reports.md,F445-CAP-001,F445-FLOW-001;F445-FLOW-002;F445-FLOW-003,F445-BR-001;F445-BR-002,F445-DATA-001;F445-DATA-002,F445-VAL-001;F445-VAL-002,F445-CALC-001,F445-UX-001;F445-UX-002,F445-SEC-001;F445-SEC-002,F445-INT-001;F445-INT-002,F445-API-001,F445-E2E-001;F445-E2E-002,F445-UAT-001;F445-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F445-PFC-01;F445-PFC-02;F445-PFC-03;F445-PFC-04;F445-PFC-05;F445-PFC-06;F445-PFC-07;F445-PFC-08;F445-PFC-09;F445-PFC-10,F445-STM-01;F445-STM-02;F445-STM-03;F445-STM-04;F445-STM-05
F446,State-specific statutory configuration,HR & Payroll,docs\03-modules\hr-payroll\features\F446-state-specific-statutory-configuration.md,F446-CAP-001,F446-FLOW-001;F446-FLOW-002;F446-FLOW-003,F446-BR-001;F446-BR-002,F446-DATA-001;F446-DATA-002,F446-VAL-001;F446-VAL-002,F446-CALC-001,F446-UX-001;F446-UX-002,F446-SEC-001;F446-SEC-002,F446-INT-001;F446-INT-002,F446-API-001,F446-E2E-001;F446-E2E-002,F446-UAT-001;F446-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F446-PFC-01;F446-PFC-02;F446-PFC-03;F446-PFC-04;F446-PFC-05;F446-PFC-06;F446-PFC-07;F446-PFC-08;F446-PFC-09;F446-PFC-10,F446-STM-01;F446-STM-02;F446-STM-03;F446-STM-04;F446-STM-05
F447,Payroll compliance reports,HR & Payroll,docs\03-modules\hr-payroll\features\F447-payroll-compliance-reports.md,F447-CAP-001,F447-FLOW-001;F447-FLOW-002;F447-FLOW-003,F447-BR-001;F447-BR-002,F447-DATA-001;F447-DATA-002,F447-VAL-001;F447-VAL-002,F447-CALC-001,F447-UX-001;F447-UX-002,F447-SEC-001;F447-SEC-002,F447-INT-001;F447-INT-002,F447-API-001,F447-E2E-001;F447-E2E-002,F447-UAT-001;F447-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F447-PFC-01;F447-PFC-02;F447-PFC-03;F447-PFC-04;F447-PFC-05;F447-PFC-06;F447-PFC-07;F447-PFC-08;F447-PFC-09;F447-PFC-10,F447-STM-01;F447-STM-02;F447-STM-03;F447-STM-04;F447-STM-05
F448,Goals,HR & Payroll,docs\03-modules\hr-payroll\features\F448-goals.md,F448-CAP-001,F448-FLOW-001;F448-FLOW-002;F448-FLOW-003,F448-BR-001;F448-BR-002,F448-DATA-001;F448-DATA-002,F448-VAL-001;F448-VAL-002,F448-CALC-001,F448-UX-001;F448-UX-002,F448-SEC-001;F448-SEC-002,F448-INT-001;F448-INT-002,F448-API-001,F448-E2E-001;F448-E2E-002,F448-UAT-001;F448-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F448-PFC-01;F448-PFC-02;F448-PFC-03;F448-PFC-04;F448-PFC-05;F448-PFC-06;F448-PFC-07;F448-PFC-08;F448-PFC-09;F448-PFC-10,F448-STM-01;F448-STM-02;F448-STM-03;F448-STM-04;F448-STM-05
F449,Appraisals,HR & Payroll,docs\03-modules\hr-payroll\features\F449-appraisals.md,F449-CAP-001,F449-FLOW-001;F449-FLOW-002;F449-FLOW-003,F449-BR-001;F449-BR-002,F449-DATA-001;F449-DATA-002,F449-VAL-001;F449-VAL-002,F449-CALC-001,F449-UX-001;F449-UX-002,F449-SEC-001;F449-SEC-002,F449-INT-001;F449-INT-002,F449-API-001,F449-E2E-001;F449-E2E-002,F449-UAT-001;F449-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F449-PFC-01;F449-PFC-02;F449-PFC-03;F449-PFC-04;F449-PFC-05;F449-PFC-06;F449-PFC-07;F449-PFC-08;F449-PFC-09;F449-PFC-10,F449-STM-01;F449-STM-02;F449-STM-03;F449-STM-04;F449-STM-05
