semantic_id,feature_id,module,feature_name,semantic_family,axis,title,normative_scope,classification,mandatory,owner_feature_id,shared_platform_dependencies,cross_module_context,acceptance_condition,status,reviewed_on
F482-SEM-05,F482,Accounting / Finance,Tax calculation,calculation,UX,"Tax calculation — Explanation, preview, variance and correction experience","Show inputs, derivation, preview, warnings, variance/explanation, recalculation/correction and accessible output.",B_EXISTING_FID_SUBCAPABILITY,YES,F482,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F482-SEM-06,F482,Accounting / Finance,Tax calculation,calculation,INT,Tax calculation — Ledger/stock/payroll/project downstream consequence,"Define authoritative handoff, posting date, idempotency, source reference and reconciliation to downstream truth. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F482,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F482-SEM-07,F482,Accounting / Finance,Tax calculation,calculation,EXC,"Tax calculation — Backdating, stale inputs, retroactivity and reversal","Handle changed rates, locked periods, retroactive changes, duplicate runs, partial failure and controlled reversal. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F482,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F482-SEM-08,F482,Accounting / Finance,Tax calculation,calculation,VER,"Tax calculation — Golden, property, reconciliation and regression tests","Require formula goldens, boundary/property tests, precision/serialization tests, reconciliation, E2E and UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F482,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F483-SEM-01,F483,Accounting / Finance,GST,operational,CORE,GST — Feature-specific lifecycle and operator outcome,"Freeze entry conditions, valid states/actions, terminal outcomes and explicit non-goals for this feature. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F483,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F483-SEM-02,F483,Accounting / Finance,GST,operational,DATA,"GST — Authoritative data, relationships and historical truth","Define identifiers, required/optional fields, references, effective dates, lineage, retention and immutable historical facts.",B_EXISTING_FID_SUBCAPABILITY,YES,F483,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F483-SEM-03,F483,Accounting / Finance,GST,operational,RULE,"GST — Eligibility, validation, precedence and invariant rules","Specify server-side guards, configuration precedence, deterministic decisions and actionable failure messages. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F483,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F483-SEM-04,F483,Accounting / Finance,GST,operational,SEC,"GST — Role, scope, sensitive field and override authority","Define permissions, tenant/company/branch/team/owner scope, field visibility and privileged override audit.",B_EXISTING_FID_SUBCAPABILITY,YES,F483,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F483-SEM-05,F483,Accounting / Finance,GST,operational,UX,GST — Primary/alternate/exception operator workflow,"Cover list/search/detail/create/edit/actions, bulk behavior, empty/error/conflict states, responsive/mobile applicability and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F483,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F483-SEM-06,F483,Accounting / Finance,GST,operational,INT,GST — Cross-module/external ownership and contract boundaries,"Identify authoritative owner, public commands/queries, event/outbox effects, idempotency and reconciliation. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F483,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F483-SEM-07,F483,Accounting / Finance,GST,operational,EXC,"GST — Concurrency, duplicate, retry, cancellation and recovery","Define stale writes, duplicate submissions, retries, partial integration failure, reversal/compensation and exception queues. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F483,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F483-SEM-08,F483,Accounting / Finance,GST,operational,VER,"GST — Audit, observability, automated tests and UAT","Require auditable state changes, metrics/logs, negative/concurrency/integration tests, E2E and human sign-off.",B_EXISTING_FID_SUBCAPABILITY,YES,F483,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F484-SEM-01,F484,Accounting / Finance,CGST / SGST / IGST,operational,CORE,CGST / SGST / IGST — Feature-specific lifecycle and operator outcome,"Freeze entry conditions, valid states/actions, terminal outcomes and explicit non-goals for this feature. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F484,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F484-SEM-02,F484,Accounting / Finance,CGST / SGST / IGST,operational,DATA,"CGST / SGST / IGST — Authoritative data, relationships and historical truth","Define identifiers, required/optional fields, references, effective dates, lineage, retention and immutable historical facts.",B_EXISTING_FID_SUBCAPABILITY,YES,F484,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F484-SEM-03,F484,Accounting / Finance,CGST / SGST / IGST,operational,RULE,"CGST / SGST / IGST — Eligibility, validation, precedence and invariant rules","Specify server-side guards, configuration precedence, deterministic decisions and actionable failure messages. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F484,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F484-SEM-04,F484,Accounting / Finance,CGST / SGST / IGST,operational,SEC,"CGST / SGST / IGST — Role, scope, sensitive field and override authority","Define permissions, tenant/company/branch/team/owner scope, field visibility and privileged override audit.",B_EXISTING_FID_SUBCAPABILITY,YES,F484,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F484-SEM-05,F484,Accounting / Finance,CGST / SGST / IGST,operational,UX,CGST / SGST / IGST — Primary/alternate/exception operator workflow,"Cover list/search/detail/create/edit/actions, bulk behavior, empty/error/conflict states, responsive/mobile applicability and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F484,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F484-SEM-06,F484,Accounting / Finance,CGST / SGST / IGST,operational,INT,CGST / SGST / IGST — Cross-module/external ownership and contract boundaries,"Identify authoritative owner, public commands/queries, event/outbox effects, idempotency and reconciliation. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F484,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F484-SEM-07,F484,Accounting / Finance,CGST / SGST / IGST,operational,EXC,"CGST / SGST / IGST — Concurrency, duplicate, retry, cancellation and recovery","Define stale writes, duplicate submissions, retries, partial integration failure, reversal/compensation and exception queues. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F484,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F484-SEM-08,F484,Accounting / Finance,CGST / SGST / IGST,operational,VER,"CGST / SGST / IGST — Audit, observability, automated tests and UAT","Require auditable state changes, metrics/logs, negative/concurrency/integration tests, E2E and human sign-off.",B_EXISTING_FID_SUBCAPABILITY,YES,F484,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F485-SEM-01,F485,Accounting / Finance,TDS,calculation,CORE,TDS — Authoritative calculation scope and triggering lifecycle,"Define when calculation runs, authoritative owner, provisional/final states and whether recalculation is permitted. Jurisdiction rules must be effective-dated/configurable and never treated as timeless constants.",B_EXISTING_FID_SUBCAPABILITY,YES,F485,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F485-SEM-02,F485,Accounting / Finance,TDS,calculation,DATA,"TDS — Inputs, bases, dimensions and effective-dated parameters","Freeze source inputs, rates/bases, currencies/UOMs, effective dates, source snapshots and lineage.",B_EXISTING_FID_SUBCAPABILITY,YES,F485,SP008;SP009;SP012;SP014;SP015;SP016;SP019;SP022;SP023;SP024;SP027;SP030;SP031;SP033;SP036,Sales;Procurement;Stock / Inventory;Manufacturing;Projects;Assets;Point of Sale;HR & Payroll,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
