feature_id,feature_name,module,review_status,semantic_family,required_flow_count,flow_ids,state_transition_count,transition_ids,happy_path,alternate_path,permission_failure,validation_failure,concurrency_conflict,retry_idempotency,reversal_recovery,downstream_failure,reconciliation_closure,review_decision,reviewed_on
F437,Payroll accounting posting,HR & Payroll,APPROVED,operational,10,F437-PFC-01;F437-PFC-02;F437-PFC-03;F437-PFC-04;F437-PFC-05;F437-PFC-06;F437-PFC-07;F437-PFC-08;F437-PFC-09;F437-PFC-10,5,F437-STM-01;F437-STM-02;F437-STM-03;F437-STM-04;F437-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F438,Payroll reconciliation,HR & Payroll,APPROVED,money_movement,10,F438-PFC-01;F438-PFC-02;F438-PFC-03;F438-PFC-04;F438-PFC-05;F438-PFC-06;F438-PFC-07;F438-PFC-08;F438-PFC-09;F438-PFC-10,5,F438-STM-01;F438-STM-02;F438-STM-03;F438-STM-04;F438-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F439,Provident Fund (PF),HR & Payroll,APPROVED,calculation,10,F439-PFC-01;F439-PFC-02;F439-PFC-03;F439-PFC-04;F439-PFC-05;F439-PFC-06;F439-PFC-07;F439-PFC-08;F439-PFC-09;F439-PFC-10,5,F439-STM-01;F439-STM-02;F439-STM-03;F439-STM-04;F439-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F440,ESIC,HR & Payroll,APPROVED,calculation,10,F440-PFC-01;F440-PFC-02;F440-PFC-03;F440-PFC-04;F440-PFC-05;F440-PFC-06;F440-PFC-07;F440-PFC-08;F440-PFC-09;F440-PFC-10,5,F440-STM-01;F440-STM-02;F440-STM-03;F440-STM-04;F440-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F441,Professional Tax,HR & Payroll,APPROVED,calculation,10,F441-PFC-01;F441-PFC-02;F441-PFC-03;F441-PFC-04;F441-PFC-05;F441-PFC-06;F441-PFC-07;F441-PFC-08;F441-PFC-09;F441-PFC-10,5,F441-STM-01;F441-STM-02;F441-STM-03;F441-STM-04;F441-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F442,TDS,HR & Payroll,APPROVED,calculation,10,F442-PFC-01;F442-PFC-02;F442-PFC-03;F442-PFC-04;F442-PFC-05;F442-PFC-06;F442-PFC-07;F442-PFC-08;F442-PFC-09;F442-PFC-10,5,F442-STM-01;F442-STM-02;F442-STM-03;F442-STM-04;F442-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F443,Labour Welfare Fund where applicable,HR & Payroll,APPROVED,operational,10,F443-PFC-01;F443-PFC-02;F443-PFC-03;F443-PFC-04;F443-PFC-05;F443-PFC-06;F443-PFC-07;F443-PFC-08;F443-PFC-09;F443-PFC-10,5,F443-STM-01;F443-STM-02;F443-STM-03;F443-STM-04;F443-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F444,Gratuity,HR & Payroll,APPROVED,calculation,10,F444-PFC-01;F444-PFC-02;F444-PFC-03;F444-PFC-04;F444-PFC-05;F444-PFC-06;F444-PFC-07;F444-PFC-08;F444-PFC-09;F444-PFC-10,5,F444-STM-01;F444-STM-02;F444-STM-03;F444-STM-04;F444-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F445,Statutory reports,HR & Payroll,APPROVED,analytics,10,F445-PFC-01;F445-PFC-02;F445-PFC-03;F445-PFC-04;F445-PFC-05;F445-PFC-06;F445-PFC-07;F445-PFC-08;F445-PFC-09;F445-PFC-10,5,F445-STM-01;F445-STM-02;F445-STM-03;F445-STM-04;F445-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F446,State-specific statutory configuration,HR & Payroll,APPROVED,operational,10,F446-PFC-01;F446-PFC-02;F446-PFC-03;F446-PFC-04;F446-PFC-05;F446-PFC-06;F446-PFC-07;F446-PFC-08;F446-PFC-09;F446-PFC-10,5,F446-STM-01;F446-STM-02;F446-STM-03;F446-STM-04;F446-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F447,Payroll compliance reports,HR & Payroll,APPROVED,analytics,10,F447-PFC-01;F447-PFC-02;F447-PFC-03;F447-PFC-04;F447-PFC-05;F447-PFC-06;F447-PFC-07;F447-PFC-08;F447-PFC-09;F447-PFC-10,5,F447-STM-01;F447-STM-02;F447-STM-03;F447-STM-04;F447-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F448,Goals,HR & Payroll,APPROVED,operational,10,F448-PFC-01;F448-PFC-02;F448-PFC-03;F448-PFC-04;F448-PFC-05;F448-PFC-06;F448-PFC-07;F448-PFC-08;F448-PFC-09;F448-PFC-10,5,F448-STM-01;F448-STM-02;F448-STM-03;F448-STM-04;F448-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F449,Appraisals,HR & Payroll,APPROVED,operational,10,F449-PFC-01;F449-PFC-02;F449-PFC-03;F449-PFC-04;F449-PFC-05;F449-PFC-06;F449-PFC-07;F449-PFC-08;F449-PFC-09;F449-PFC-10,5,F449-STM-01;F449-STM-02;F449-STM-03;F449-STM-04;F449-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F450,Performance reviews,HR & Payroll,APPROVED,operational,10,F450-PFC-01;F450-PFC-02;F450-PFC-03;F450-PFC-04;F450-PFC-05;F450-PFC-06;F450-PFC-07;F450-PFC-08;F450-PFC-09;F450-PFC-10,5,F450-STM-01;F450-STM-02;F450-STM-03;F450-STM-04;F450-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F451,Skills,HR & Payroll,APPROVED,operational,10,F451-PFC-01;F451-PFC-02;F451-PFC-03;F451-PFC-04;F451-PFC-05;F451-PFC-06;F451-PFC-07;F451-PFC-08;F451-PFC-09;F451-PFC-10,5,F451-STM-01;F451-STM-02;F451-STM-03;F451-STM-04;F451-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F452,Training,HR & Payroll,APPROVED,operational,10,F452-PFC-01;F452-PFC-02;F452-PFC-03;F452-PFC-04;F452-PFC-05;F452-PFC-06;F452-PFC-07;F452-PFC-08;F452-PFC-09;F452-PFC-10,5,F452-STM-01;F452-STM-02;F452-STM-03;F452-STM-04;F452-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F453,Chart of Accounts,Accounting / Finance,APPROVED,operational,10,F453-PFC-01;F453-PFC-02;F453-PFC-03;F453-PFC-04;F453-PFC-05;F453-PFC-06;F453-PFC-07;F453-PFC-08;F453-PFC-09;F453-PFC-10,5,F453-STM-01;F453-STM-02;F453-STM-03;F453-STM-04;F453-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F454,General Ledger,Accounting / Finance,APPROVED,operational,10,F454-PFC-01;F454-PFC-02;F454-PFC-03;F454-PFC-04;F454-PFC-05;F454-PFC-06;F454-PFC-07;F454-PFC-08;F454-PFC-09;F454-PFC-10,5,F454-STM-01;F454-STM-02;F454-STM-03;F454-STM-04;F454-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F455,Journal entries,Accounting / Finance,APPROVED,operational,10,F455-PFC-01;F455-PFC-02;F455-PFC-03;F455-PFC-04;F455-PFC-05;F455-PFC-06;F455-PFC-07;F455-PFC-08;F455-PFC-09;F455-PFC-10,5,F455-STM-01;F455-STM-02;F455-STM-03;F455-STM-04;F455-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F456,Double-entry enforcement,Accounting / Finance,APPROVED,operational,10,F456-PFC-01;F456-PFC-02;F456-PFC-03;F456-PFC-04;F456-PFC-05;F456-PFC-06;F456-PFC-07;F456-PFC-08;F456-PFC-09;F456-PFC-10,5,F456-STM-01;F456-STM-02;F456-STM-03;F456-STM-04;F456-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F457,Fiscal years,Accounting / Finance,APPROVED,operational,10,F457-PFC-01;F457-PFC-02;F457-PFC-03;F457-PFC-04;F457-PFC-05;F457-PFC-06;F457-PFC-07;F457-PFC-08;F457-PFC-09;F457-PFC-10,5,F457-STM-01;F457-STM-02;F457-STM-03;F457-STM-04;F457-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F458,Accounting periods,Accounting / Finance,APPROVED,operational,10,F458-PFC-01;F458-PFC-02;F458-PFC-03;F458-PFC-04;F458-PFC-05;F458-PFC-06;F458-PFC-07;F458-PFC-08;F458-PFC-09;F458-PFC-10,5,F458-STM-01;F458-STM-02;F458-STM-03;F458-STM-04;F458-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F459,Period locks,Accounting / Finance,APPROVED,operational,10,F459-PFC-01;F459-PFC-02;F459-PFC-03;F459-PFC-04;F459-PFC-05;F459-PFC-06;F459-PFC-07;F459-PFC-08;F459-PFC-09;F459-PFC-10,5,F459-STM-01;F459-STM-02;F459-STM-03;F459-STM-04;F459-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F460,Cost centres,Accounting / Finance,APPROVED,calculation,10,F460-PFC-01;F460-PFC-02;F460-PFC-03;F460-PFC-04;F460-PFC-05;F460-PFC-06;F460-PFC-07;F460-PFC-08;F460-PFC-09;F460-PFC-10,5,F460-STM-01;F460-STM-02;F460-STM-03;F460-STM-04;F460-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F461,Departments / financial dimensions,Accounting / Finance,APPROVED,master_config,10,F461-PFC-01;F461-PFC-02;F461-PFC-03;F461-PFC-04;F461-PFC-05;F461-PFC-06;F461-PFC-07;F461-PFC-08;F461-PFC-09;F461-PFC-10,5,F461-STM-01;F461-STM-02;F461-STM-03;F461-STM-04;F461-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F462,Custom accounting dimensions,Accounting / Finance,APPROVED,operational,10,F462-PFC-01;F462-PFC-02;F462-PFC-03;F462-PFC-04;F462-PFC-05;F462-PFC-06;F462-PFC-07;F462-PFC-08;F462-PFC-09;F462-PFC-10,5,F462-STM-01;F462-STM-02;F462-STM-03;F462-STM-04;F462-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F463,Customer invoices,Accounting / Finance,APPROVED,document,10,F463-PFC-01;F463-PFC-02;F463-PFC-03;F463-PFC-04;F463-PFC-05;F463-PFC-06;F463-PFC-07;F463-PFC-08;F463-PFC-09;F463-PFC-10,5,F463-STM-01;F463-STM-02;F463-STM-03;F463-STM-04;F463-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F464,Credit notes,Accounting / Finance,APPROVED,document,10,F464-PFC-01;F464-PFC-02;F464-PFC-03;F464-PFC-04;F464-PFC-05;F464-PFC-06;F464-PFC-07;F464-PFC-08;F464-PFC-09;F464-PFC-10,5,F464-STM-01;F464-STM-02;F464-STM-03;F464-STM-04;F464-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F465,Customer receipts,Accounting / Finance,APPROVED,operational,10,F465-PFC-01;F465-PFC-02;F465-PFC-03;F465-PFC-04;F465-PFC-05;F465-PFC-06;F465-PFC-07;F465-PFC-08;F465-PFC-09;F465-PFC-10,5,F465-STM-01;F465-STM-02;F465-STM-03;F465-STM-04;F465-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F466,Payment allocation,Accounting / Finance,APPROVED,money_movement,10,F466-PFC-01;F466-PFC-02;F466-PFC-03;F466-PFC-04;F466-PFC-05;F466-PFC-06;F466-PFC-07;F466-PFC-08;F466-PFC-09;F466-PFC-10,5,F466-STM-01;F466-STM-02;F466-STM-03;F466-STM-04;F466-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F467,Outstanding balances,Accounting / Finance,APPROVED,operational,10,F467-PFC-01;F467-PFC-02;F467-PFC-03;F467-PFC-04;F467-PFC-05;F467-PFC-06;F467-PFC-07;F467-PFC-08;F467-PFC-09;F467-PFC-10,5,F467-STM-01;F467-STM-02;F467-STM-03;F467-STM-04;F467-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F468,AR aging,Accounting / Finance,APPROVED,operational,10,F468-PFC-01;F468-PFC-02;F468-PFC-03;F468-PFC-04;F468-PFC-05;F468-PFC-06;F468-PFC-07;F468-PFC-08;F468-PFC-09;F468-PFC-10,5,F468-STM-01;F468-STM-02;F468-STM-03;F468-STM-04;F468-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F469,Customer statements,Accounting / Finance,APPROVED,operational,10,F469-PFC-01;F469-PFC-02;F469-PFC-03;F469-PFC-04;F469-PFC-05;F469-PFC-06;F469-PFC-07;F469-PFC-08;F469-PFC-09;F469-PFC-10,5,F469-STM-01;F469-STM-02;F469-STM-03;F469-STM-04;F469-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F470,Credit control,Accounting / Finance,APPROVED,operational,10,F470-PFC-01;F470-PFC-02;F470-PFC-03;F470-PFC-04;F470-PFC-05;F470-PFC-06;F470-PFC-07;F470-PFC-08;F470-PFC-09;F470-PFC-10,5,F470-STM-01;F470-STM-02;F470-STM-03;F470-STM-04;F470-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F471,Supplier invoices,Accounting / Finance,APPROVED,document,10,F471-PFC-01;F471-PFC-02;F471-PFC-03;F471-PFC-04;F471-PFC-05;F471-PFC-06;F471-PFC-07;F471-PFC-08;F471-PFC-09;F471-PFC-10,5,F471-STM-01;F471-STM-02;F471-STM-03;F471-STM-04;F471-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F472,Debit notes,Accounting / Finance,APPROVED,operational,10,F472-PFC-01;F472-PFC-02;F472-PFC-03;F472-PFC-04;F472-PFC-05;F472-PFC-06;F472-PFC-07;F472-PFC-08;F472-PFC-09;F472-PFC-10,5,F472-STM-01;F472-STM-02;F472-STM-03;F472-STM-04;F472-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F473,Supplier payments,Accounting / Finance,APPROVED,money_movement,10,F473-PFC-01;F473-PFC-02;F473-PFC-03;F473-PFC-04;F473-PFC-05;F473-PFC-06;F473-PFC-07;F473-PFC-08;F473-PFC-09;F473-PFC-10,5,F473-STM-01;F473-STM-02;F473-STM-03;F473-STM-04;F473-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F474,Supplier payment allocation,Accounting / Finance,APPROVED,money_movement,10,F474-PFC-01;F474-PFC-02;F474-PFC-03;F474-PFC-04;F474-PFC-05;F474-PFC-06;F474-PFC-07;F474-PFC-08;F474-PFC-09;F474-PFC-10,5,F474-STM-01;F474-STM-02;F474-STM-03;F474-STM-04;F474-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F475,AP aging,Accounting / Finance,APPROVED,operational,10,F475-PFC-01;F475-PFC-02;F475-PFC-03;F475-PFC-04;F475-PFC-05;F475-PFC-06;F475-PFC-07;F475-PFC-08;F475-PFC-09;F475-PFC-10,5,F475-STM-01;F475-STM-02;F475-STM-03;F475-STM-04;F475-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F476,Bank accounts,Accounting / Finance,APPROVED,money_movement,10,F476-PFC-01;F476-PFC-02;F476-PFC-03;F476-PFC-04;F476-PFC-05;F476-PFC-06;F476-PFC-07;F476-PFC-08;F476-PFC-09;F476-PFC-10,5,F476-STM-01;F476-STM-02;F476-STM-03;F476-STM-04;F476-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F477,Cash accounts,Accounting / Finance,APPROVED,operational,10,F477-PFC-01;F477-PFC-02;F477-PFC-03;F477-PFC-04;F477-PFC-05;F477-PFC-06;F477-PFC-07;F477-PFC-08;F477-PFC-09;F477-PFC-10,5,F477-STM-01;F477-STM-02;F477-STM-03;F477-STM-04;F477-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F478,Bank transactions,Accounting / Finance,APPROVED,money_movement,10,F478-PFC-01;F478-PFC-02;F478-PFC-03;F478-PFC-04;F478-PFC-05;F478-PFC-06;F478-PFC-07;F478-PFC-08;F478-PFC-09;F478-PFC-10,5,F478-STM-01;F478-STM-02;F478-STM-03;F478-STM-04;F478-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F479,Bank reconciliation,Accounting / Finance,APPROVED,money_movement,10,F479-PFC-01;F479-PFC-02;F479-PFC-03;F479-PFC-04;F479-PFC-05;F479-PFC-06;F479-PFC-07;F479-PFC-08;F479-PFC-09;F479-PFC-10,5,F479-STM-01;F479-STM-02;F479-STM-03;F479-STM-04;F479-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F480,Payment reconciliation,Accounting / Finance,APPROVED,money_movement,10,F480-PFC-01;F480-PFC-02;F480-PFC-03;F480-PFC-04;F480-PFC-05;F480-PFC-06;F480-PFC-07;F480-PFC-08;F480-PFC-09;F480-PFC-10,5,F480-STM-01;F480-STM-02;F480-STM-03;F480-STM-04;F480-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F481,Tax codes,Accounting / Finance,APPROVED,calculation,10,F481-PFC-01;F481-PFC-02;F481-PFC-03;F481-PFC-04;F481-PFC-05;F481-PFC-06;F481-PFC-07;F481-PFC-08;F481-PFC-09;F481-PFC-10,5,F481-STM-01;F481-STM-02;F481-STM-03;F481-STM-04;F481-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F482,Tax calculation,Accounting / Finance,APPROVED,calculation,10,F482-PFC-01;F482-PFC-02;F482-PFC-03;F482-PFC-04;F482-PFC-05;F482-PFC-06;F482-PFC-07;F482-PFC-08;F482-PFC-09;F482-PFC-10,5,F482-STM-01;F482-STM-02;F482-STM-03;F482-STM-04;F482-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F483,GST,Accounting / Finance,APPROVED,operational,10,F483-PFC-01;F483-PFC-02;F483-PFC-03;F483-PFC-04;F483-PFC-05;F483-PFC-06;F483-PFC-07;F483-PFC-08;F483-PFC-09;F483-PFC-10,5,F483-STM-01;F483-STM-02;F483-STM-03;F483-STM-04;F483-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F484,CGST / SGST / IGST,Accounting / Finance,APPROVED,operational,10,F484-PFC-01;F484-PFC-02;F484-PFC-03;F484-PFC-04;F484-PFC-05;F484-PFC-06;F484-PFC-07;F484-PFC-08;F484-PFC-09;F484-PFC-10,5,F484-STM-01;F484-STM-02;F484-STM-03;F484-STM-04;F484-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F485,TDS,Accounting / Finance,APPROVED,calculation,10,F485-PFC-01;F485-PFC-02;F485-PFC-03;F485-PFC-04;F485-PFC-05;F485-PFC-06;F485-PFC-07;F485-PFC-08;F485-PFC-09;F485-PFC-10,5,F485-STM-01;F485-STM-02;F485-STM-03;F485-STM-04;F485-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F486,TCS,Accounting / Finance,APPROVED,operational,10,F486-PFC-01;F486-PFC-02;F486-PFC-03;F486-PFC-04;F486-PFC-05;F486-PFC-06;F486-PFC-07;F486-PFC-08;F486-PFC-09;F486-PFC-10,5,F486-STM-01;F486-STM-02;F486-STM-03;F486-STM-04;F486-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F487,Tax reports,Accounting / Finance,APPROVED,analytics,10,F487-PFC-01;F487-PFC-02;F487-PFC-03;F487-PFC-04;F487-PFC-05;F487-PFC-06;F487-PFC-07;F487-PFC-08;F487-PFC-09;F487-PFC-10,5,F487-STM-01;F487-STM-02;F487-STM-03;F487-STM-04;F487-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
